Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,221.1ms,Serial1,18EF0600,Data,8,64 0E A9 00 FF FF FF FF,5005,
,223.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,224.4ms,Serial1,04EF0006,Data,8,64 15 1F F0 11 19 A9 0E,18F5,
,230.0ms,Serial1,0CF00400,Data,8,FE FF 9C 2A 1C FF FF FF,34F0,
,240.5ms,Serial1,0CEFFF00,Data,8,FF 00 24 FF 07 FF FF FF 64 06 2D 7D FF FF FF FF,1DB3,
,241.1ms,Serial1,18EFFF00,Data,8,64 10 01 01 D7 02 05 7D,2D32,
,243.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,244.9ms,Serial1,04EF0006,Data,8,64 15 10 F0 11 19 A9 0E,76C8,
,245.0ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,245.5ms,Serial1,18F00647,Data,8,FF CF FF FF FF FF FF FF,7671,
,246.1ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,250.1ms,Serial1,0CF00400,Data,8,FE FF 9D 22 1C FF FF FF,03F8,
,260.1ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,260.7ms,Serial1,0CEFFF00,Data,8,64 06 2F 7D FF FF FF FF,21EB,
,262.7ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,263.3ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,264.5ms,Serial1,04EF0006,Data,8,64 15 11 F0 0B 19 A9 0E,03FF,
,270.0ms,Serial1,0CF00400,Data,8,FE FF 9D 22 1C FF FF FF,03F8,
,280.0ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,280.6ms,Serial1,0CEFFF00,Data,8,64 06 2F 7D FF FF FF FF,21EB,
,281.1ms,Serial1,18FDB300,Data,8,FF FF 3A 27 FF FF FF FF,2DD5,
,281.7ms,Serial1,1CEFFF00,Data,8,64 07 00 00 FF FF FF FF,7B0B,
,283.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,284.9ms,Serial1,04EF0006,Data,8,64 15 12 F0 0B 19 A9 0E,218B,
,285.5ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,286.1ms,Serial1,000C7FFD,Data,8,00 05 87 F8 FF FF FF FF,6E74,
,286.1ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,286.7ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,290.0ms,Serial1,0CF00400,Data,8,FE FF 9D 26 1C FF FF FF,176A,
,300.8ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,301.4ms,Serial1,0CEFFF00,Data,8,64 06 2C 7D FF FF FF FF,039F,
,301.4ms,Serial1,18FEF200,Data,8,21 00 FF FF FF FF FF FF,437B,
,303.1ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,304.3ms,Serial1,04EF0006,Data,8,64 15 13 F0 0B 19 A9 0E,3FA7,
,310.0ms,Serial1,0CF00400,Data,8,FE FF 9C 20 1C FF FF FF,179D,
,320.6ms,Serial1,0CEFFF00,Data,8,FF 00 25 FF 07 FF FF FF 64 06 2F 7D FF FF FF FF,21EB,
,321.1ms,Serial1,18EF0600,Data,8,64 0E B3 00 FF FF FF FF,3156,
,323.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,324.4ms,Serial1,04EF0006,Data,8,64 15 14 F0 0B 19 A9 0E,6563,
,325.5ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,325.5ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,326.1ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,330.0ms,Serial1,0CF00400,Data,8,F0 FF 9D 22 1C FF FF FF,5EBC,
,340.6ms,Serial1,0CEFFF00,Data,8,FF 00 23 FF 07 FF FF FF 64 06 2D 7D FF FF FF FF,1DB3,
,341.2ms,Serial1,18EFFF00,Data,8,64 10 01 01 D6 02 05 7D,33CA,
,341.7ms,Serial1,18FEDF00,Data,8,8B 22 1C FF FF FF FF FF,6852,
,343.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,344.6ms,Serial1,,,,64 15 15 F0 0B 19 A9 0E,7B4F,
,350.0ms,Serial1,0CF00400,Data,8,FE FF 9D 28 1C FF FF FF,2095,
,360.5ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,361.1ms,Serial1,0CEFFF00,Data,8,64 06 2C 7D FF FF FF FF,039F,
,361.1ms,Serial1,18FEEF00,Data,8,FF FF FF 62 FF FF FF FA,1453,
,362.7ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,363.3ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,364.5ms,Serial1,04EF0006,Data,8,64 15 16 F0 11 19 A9 0E,3220,
,370.0ms,Serial1,0CF00400,Data,8,FE FF 9C 24 1C FF FF FF,030F,
,380.6ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,380.7ms,Serial1,0CEFFF00,Data,8,64 06 2E 7D FF FF FF FF,3FC7,
,383.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
