Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,662.7ms,Serial1,,,,64 15 18 F0 00 00 93 0E,1692,
,663.1ms,Serial1,0CFFFE06,Data,8,5C 27 1D 27 1D FF FF FF,1091,
,670.5ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,671.1ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,671.7ms,Serial1,18EFFF00,Data,8,64 10 0B 0B 20 03 00 7D,7656,
,671.7ms,Serial1,18FEF600,Data,8,FF 00 47 FF 00 FF FF FF,5600,
,680.0ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,682.3ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,682.4ms,Serial1,04EF0006,Data,8,64 15 19 F0 00 00 A9 0E,663D,
,690.5ms,Serial1,18EFFA00,Data,8,64 01 FF 00 00 FF FF FF,159B,
,690.5ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,691.1ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,700.0ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,702.4ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,702.5ms,Serial1,,,,64 15 1A F0 00 00 A9 0E,4449,
,703.0ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,703.5ms,Serial1,0CFFFF47,Data,8,5D FF FF F3 FF FF FF FF,66E2,
,704.1ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,704.9ms,Serial1,00067F22,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,705.3ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,710.5ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,710.5ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,720.0ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,722.3ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,722.5ms,Serial1,,,,64 15 1B F0 00 00 A9 0E,5A65,
,730.0ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,731.1ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,731.2ms,Serial1,18FEF200,Data,8,00 00 FF FF FF FF FF FF,428A,
,740.0ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
